age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
25-27m,cat_picture_story_books,top_pick,1,Dear Zoo,Rod Campbell,https://www.penguin.co.uk/books/108934/dear-zoo-by-campbell-rod/9780230747890,200,true,true,buyable,true,,,,,18 Months+,pass,,specialist,true,,#1: strongest flap talk pattern for this band; ages from 18 months.,,"Just past two, they want to lead the page with a point and a word. Flaps that hide animals invite a short chat about too big, too fierce and just right. Start here when you want a familiar lift and talk game on the sofa.",,2026-07-24
25-27m,cat_picture_story_books,top_pick,2,Peepo!,Janet and Allan Ahlberg,https://www.penguin.co.uk/books/111124/peepo-by-ahlberg-janet/9780141337425,200,true,true,buyable,true,,,,,18 months+,pass,,specialist,true,,#2: peepo spotting chat; different talk job from Dear Zoo.,,Daytime scenes give more to talk about than a single animal flap. Peep holes invite them to spot who is in the room next. Good when Dear Zoo is already known and you want home life chat on the page.,,2026-07-24
25-27m,cat_picture_story_books,top_pick,3,Each Peach Pear Plum,Janet and Allan Ahlberg,https://www.penguin.co.uk/books/57304/each-peach-pear-plum-by-ahlberg-janet/9780140506396,200,true,true,buyable,true,,,,,18 Months+,pass,,specialist,true,,#3: I spy talk; second Ahlberg brand only.,,I spy pages stretch chat beyond flap opens for just past two. They hunt for a face in the picture and tell you who they found today. Second Ahlberg slot when Peepo already covers hole peeping at home each day.,,2026-07-24
25-27m,cat_picture_story_books,top_pick,4,Press Here,Herve Tullet,https://www.hachette.co.uk/titles/herve-tullet/press-here/9781854379571/,200,true,true,buyable,true,,,,,Toddler interactive picture book; overlaps early years,pass,,specialist,true,,#4: instruction talk different from flap/I spy staples.,,Press Here turns reading into a shared doing game with short instructions they can follow on the sofa. The chat is about what happens next after each press. Good when flaps feel old and they want a page that answers back at story time.,,2026-07-24
25-27m,cat_picture_story_books,top_pick,5,Where's Spot?,Eric Hill,https://www.penguin.co.uk/books/122792/wheres-spot-by-hill-eric/9780723263661,200,true,true,buyable,true,,,,,Toddler flap board book,pass,,specialist,true,,#5: search talk; Eric Hill first slot.,,Search flaps keep the chat on where is he and who is behind this door. Short no answers build to a yes ending they can shout. Useful when Dear Zoo flaps are known and they want a dog hunt instead.,,2026-07-24
25-27m,cat_picture_story_books,top_pick,6,The Very Hungry Caterpillar,Eric Carle,https://uk.bookshop.org/p/books/the-very-hungry-caterpillar-eric-carle/9780241003008,200,true,true,buyable,true,,,,,Toddler classic picture board book,pass,,specialist,true,,#6: count and what-next arc; household staple.,,Counting food through the week gives a clear what next chat without needing long text on the page. They can name the fruit and notice the holes together. Good when you want a short story arc they already half know from soft play visits.,,2026-07-24
25-27m,cat_picture_story_books,top_pick,7,That's Not My Puppy,Usborne,https://uk.bookshop.org/p/books/that-s-not-my-puppy-fiona-watt/9780746047866,200,true,true,buyable,true,,,,,Baby/toddler touchy-feely board book,pass,,specialist,true,,#7: touch reject talk; Usborne first slot.,,"Touch patches invite a short reject and try again chat: not this one, try the next page. The ending soft patch is the yes they wait for. Good when flaps are sorted and they want texture talk on the page.",,2026-07-24
25-27m,cat_picture_story_books,top_pick,8,Spot Goes to the Farm,Eric Hill,https://uk.bookshop.org/p/books/spot-goes-to-the-farm-eric-hill/9780723263708,200,true,true,buyable,true,,,,,Toddler Spot flap board book,pass,,specialist,true,,#8: farm search; second Eric Hill slot.,,Farm flaps extend the Spot search into animal naming on a different setting at home. Second Eric Hill only when Where is Spot is already loved each week. Skip if one Spot book is enough for your shelf right now.,,2026-07-24
25-27m,cat_picture_story_books,top_pick,9,That's Not My Dinosaur,Usborne,https://uk.bookshop.org/p/books/that-s-not-my-dinosaur-fiona-watt/9781474916222,200,true,true,buyable,true,,,,,Toddler touchy-feely board book,pass,,specialist,true,,#9: second Usborne touch title; different theme.,,Dinosaur textures keep the reject and claim chat fresh after the puppy version at home. Second Usborne touch book only for this shelf. Useful when they already know the That is Not My pattern and want a new creature to stroke.,,2026-07-24
25-27m,cat_picture_story_books,top_pick,10,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr and Eric Carle,https://uk.bookshop.org/p/books/brown-bear-brown-bear-what-do-you-see-bill-martin-jr/9780241135815,200,true,true,buyable,true,,,,,Toddler repeating picture book,pass,,specialist,true,,#10: join-in chorus talk; closes Top 10 with a different pattern.,,Repeating lines let them join the chat before they can retell a full story alone. Colours and animals give easy points to name on each page. Good when you want a chorus style book after flap search titles on the sofa.,,2026-07-24
