age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
25-27m,cat_feelings_faces_books,top_pick,1,The Colour Monster,Anna Llenas,https://www.penguin.co.uk/books/441877/the-colour-monster-a-story-about-emotions-by-llenas-anna/9781787410213,200,true,true,buyable,true,,,,,Ages 2+,pass,,specialist,true,,#1: strongest colour-name pattern for this band; Ages 2+.,,"Just past two, the shift is naming a mood with a colour cue instead of only copying a face. Stay on one colour page, wait for a point or a matching face, then turn. Start here when you want a short feelings sort on the sofa.",,2026-07-24
25-27m,cat_feelings_faces_books,top_pick,2,In My Heart: A Book of Feelings,Jo Witek,https://uk.bookshop.org/p/books/in-my-heart-a-book-of-feelings-jo-witek/9720855,200,true,true,buyable,true,,,,,Ages 2-4 commonly listed,pass,,specialist,true,,#2: body cue feelings; Jo Witek first slot.,,"Just past two, feelings need a body cue, not only a face on the page. Stay on one heart, wait for a word or a point, then turn. Keep the pass short so the naming stays gentle after a hard goodbye.",,2026-07-24
25-27m,cat_feelings_faces_books,top_pick,3,The Feelings Book,Todd Parr,https://www.penguin.co.uk/books/111060/the-feelings-book-by-parr-todd/9780316043465,200,true,true,buyable,true,,,,,Ages 2-5 commonly listed,pass,,specialist,true,,#3: plain feeling lines; Todd Parr first slot.,,"Just past two, short feeling lines land better than long stories. Read one line, match it to something from today, wait for a nod, then turn. Keep the naming pass short and kind on the sofa after a hard goodbye.",,2026-07-24
25-27m,cat_feelings_faces_books,top_pick,4,Grumpy Frog,Ed Vere,https://www.penguin.co.uk/books/1110604/grumpy-frog-by-vere-ed/9780141366128,200,true,true,buyable,true,,,,,Ages 2+ commonly listed,pass,,specialist,true,,#4: grumpy face play; Ed Vere brand distinct from Colour Monster.,,"Just past two, grumpy needs a face and a laugh, not a scold. Pause on the grumpy page, wait for a matching face or a word, then turn. Good when colour jars are already known and you want a story face.",,2026-07-24
25-27m,cat_feelings_faces_books,top_pick,5,The Colour Monster Goes to School,Anna Llenas,https://www.penguin.co.uk/books/451838/the-colour-monster-goes-to-school-by-llenas-anna/9781787415263,200,true,true,buyable,true,,,,,Ages 2+ commonly listed,pass,,specialist,true,,#5: second Llenas; school nerves extension of colour naming.,,"Once Colour Monster is familiar, school nerves need the same colour naming job. Stay on one colour page, wait for a point, then turn. Second Anna Llenas slot only when the first Colour Monster is already earning sofa time at home.",,2026-07-24
25-27m,cat_feelings_faces_books,top_pick,6,The Huge Bag of Worries,Virginia Ironside,https://uk.bookshop.org/p/books/the-huge-bag-of-worries-virginia-ironside/9780340903179,200,true,true,buyable,true,,,,,Picture book; toddler to early years overlap,pass,,specialist,true,,#6: worry naming story; Virginia Ironside first slot.,,"Just past two, worry needs a name and a share, not a long talk. Pause when the bag changes size, wait for a word or a nod, then turn so the talk stays short and kind before bed tonight at home.",,2026-07-24
25-27m,cat_feelings_faces_books,top_pick,7,Happy,Emma Dodd,https://uk.bookshop.org/p/books/happy-emma-dodd/9781788006989,200,true,true,buyable,true,,,,,Board book ages 2-5 commonly listed,pass,,specialist,true,,#7: short happy cuddle board; Emma Dodd first slot.,,"Some evenings only need one happy word and a cuddle, not a full feelings sort. Read the short line, name the happy cue, wait for a lean in, then close. Soft close when bigger feelings books can wait until morning.",,2026-07-24
25-27m,cat_feelings_faces_books,top_pick,8,Baby Faces,DK,https://uk.bookshop.org/p/books/baby-faces-dk/9780241188750,200,true,true,buyable,true,,,,,Baby and toddler board book,pass,,specialist,true,,#8: photo face match; DK first slot.,,"Just past two, photo faces still carry the naming job on tired evenings. Match one photo to someone in the room, wait for a try, then turn. Keep this when colour jars ask for too much talk after a long day.",,2026-07-24
25-27m,cat_feelings_faces_books,top_pick,9,Baby Touch: Faces,Ladybird,https://www.penguin.co.uk/books/313409/baby-touch-faces-a-black-and-white-book-by-ladybird/9780241391723,200,true,true,buyable,true,,,,,Board book for babies and toddlers,pass,,specialist,true,,#9: high contrast face looking; Ladybird first slot.,,Faces are still the social magnet just past two when colour books get busy. High contrast keeps the look simple while you name eyes and smiles. Start here when you want a short face book before busier emotion pages later.,,2026-07-24
25-27m,cat_feelings_faces_books,top_pick,10,Baby Touch First Focus: Faces,Ladybird,https://www.penguin.co.uk/books/289967/faces-baby-touch-first-focus-by-ladybird/9780241243251,200,true,true,buyable,true,,,,,Board book for babies and toddlers,pass,,specialist,true,,#10: mirror face ending; second Ladybird slot.,,"Just past two, the job is matching a face on the page to a face in the room. Copy one expression in the mirror, wait for a try, then close. Second Ladybird only when Baby Touch Faces already covers high contrast looking.",,2026-07-24
